Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
354,https://www.civic-coding.de/community/projekt/digitalisierungsinitiative-kmu-datenschutz-ist-arbeitnehmerschutz/300,Digitalisierungsinitiative KMU - Datenschutz ist Arbeitnehmerschutz,https://www.civic-coding.de/community/projekt/digitalisierungsinitiative-kmu-datenschutz-ist-arbeitnehmerschutz/300,Civic Coding,Unbekannt,"Schaffung von Bewusstsein für die Notwendigkeit von Datenschutz aus der Erkenntnis, dass auch eigene Daten im Unternehmen des Arbeitgebers erfasst und verarbeitet werden können.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
355,https://www.civic-coding.de/community/projekt/fake-news-checker-die-ampel-zur-bewertung-des-wahrheitsgehalts-von-netzinhalten/274,Fake News Checker - Die Ampel zur Bewertung des Wahrheitsgehalts von Netzinhalten,https://www.civic-coding.de/community/projekt/fake-news-checker-die-ampel-zur-bewertung-des-wahrheitsgehalts-von-netzinhalten/274,Civic Coding,Unbekannt,"Das Browser-Plugin “Fake Checker” gibt beim Lesen von Netzinhalten transparente Hinweise, ob und wie andere Internetmedien über dasselbe Thema berichten. So soll das kritische Hinterfragen von potenziellen Falschinformationen im Netz gefördert und unterstützt werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
356,https://www.civic-coding.de/community/projekt/guta-praegnanter-austausch-guter-arbeitspraktiken-in-dezentralen-fachgruppen-chats/244,? Guta: Prägnanter Austausch guter Arbeitspraktiken in dezentralen Fachgruppen-Chats.,https://www.civic-coding.de/community/projekt/guta-praegnanter-austausch-guter-arbeitspraktiken-in-dezentralen-fachgruppen-chats/244,Civic Coding,Unbekannt,"Austausch guter Arbeitspraktiken in forumartigen Chats unter Fachkollegen, von Tipps bis Weisheiten, prägnant und einprägsam in <140 Zeichen. Kollektive Bewertung. Das Beste steht oben. Optimierung der Lernkurve z.B. durch wiederholte Einblendung wichtiger Praktiken.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
357,https://www.civic-coding.de/community/projekt/flying-eye-die-autonom-fliegende-baustellenuberwachungsdrohne/349,Flying Eye - Die autonom fliegende Baustellenüberwachungsdrohne,https://www.civic-coding.de/community/projekt/flying-eye-die-autonom-fliegende-baustellenuberwachungsdrohne/349,Civic Coding,Unbekannt,"Flying Eye ist eine autonom fliegende Drohne, welche auf Baustellen den Arbeitsschutz überprüft. Die autonom fliegende Drohne fliegt über Baustellen, sobald ein Bauarbeiter kein Helm auf hat wird dieser fotografiert (AI) und dieser bekommt eine SMS mit einem Foto von sich ...",CC-BY-NC-ND 4.0,https://www.civic-coding.de
358,https://www.civic-coding.de/community/projekt/she-leaders-at/344,S/HE LEADERS (AT),https://www.civic-coding.de/community/projekt/she-leaders-at/344,Civic Coding,Unbekannt,"Unser KI-Projekt hilft weiblichen Führungspersönlichkeiten dabei, in kniffligen Karrierefragen, die richtige strategische Entscheidung zu treffen. Mehr Frauen in Führungspositionen helfen zugleich Unternehmen, ihre konzerneigenen Führungsstrukturen divers aufzustellen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
359,https://www.civic-coding.de/community/projekt/ki-unterstutzten-job-suche/339,KI-unterstützten Job-Suche,https://www.civic-coding.de/community/projekt/ki-unterstutzten-job-suche/339,Civic Coding,Unbekannt,"Bei vielen Angeboten zur Job-Suche, insbesondere dem der Arbeitsagentur, ist nur eine einfache Stichwortsuche realisiert. Auch die Suche mittels eines Bewerberprofils scheint einfach realisiert zu sein. Im Projekt soll eine Job-Suche entwickelt werden, die KI-Verfahren nutzt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
360,https://www.civic-coding.de/community/projekt/sterbenotruf-deutschland/334,SterbeNotruf Deutschland,https://www.civic-coding.de/community/projekt/sterbenotruf-deutschland/334,Civic Coding,Unbekannt,"Wir sorgen dafür, dass einsam sterbende Menschen auf Wunsch telefonisch, online oder hybride vor Ort begleitet werden. Begleitende Angehörige und Zugehörige von Sterbenden erhalten Hilfe zur Selbsthilfe und Unterstützung bei der Betreuung ihrer Lieben, sowie in ihrer Trauer.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
361,https://www.civic-coding.de/community/projekt/ki-basierte-prognose-fur-freie-parkplaetze-parkraeume-im-urbanen-raum/332,KI-basierte Prognose für freie Parkplätze / Parkräume im urbanen Raum,https://www.civic-coding.de/community/projekt/ki-basierte-prognose-fur-freie-parkplaetze-parkraeume-im-urbanen-raum/332,Civic Coding,Unbekannt,Eine Prognose zur Belegung von öffentlichen Parkplätzen / Parkräumen. Durch eine genaue Vorhersage können die knappen Ressourcen optimal genutzt werden. Der Zeitaufwand zur Parkplatzsuche wird stark reduziert. Ein gewichtiger Beitrag zum Klimaschutz wird praktisch möglich.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
362,https://www.civic-coding.de/community/projekt/roboter-ethik-im-betrieb-operator-40/329,Roboter-Ethik im Betrieb - Operator 4.0,https://www.civic-coding.de/community/projekt/roboter-ethik-im-betrieb-operator-40/329,Civic Coding,Unbekannt,"Autonome Systeme wie Cobots (kollaborative Roboter) oder fahrerlose Transport-Systeme werden aktuell vermehrt in Betrieben eingeführt. Was ist mit den Arbeitsplätzen, die durch diese Systeme ersetzt oder ergänzt werden? Es geht uns um diese Transformation zum ""Operator 4.0""",CC-BY-NC-ND 4.0,https://www.civic-coding.de
363,https://www.civic-coding.de/community/projekt/staerkung-der-stationaeren-einzelhandels-uber-eine-opensource-handelsplattform/269,Stärkung der stationären Einzelhandels über eine OpenSource Handelsplattform,https://www.civic-coding.de/community/projekt/staerkung-der-stationaeren-einzelhandels-uber-eine-opensource-handelsplattform/269,Civic Coding,Unbekannt,Open Source Plattform für die Sichtbarkeit und Verfügbarkeit von Produkten des stationären Einzelhandels als Vorteil gegenüber online-Riesen wie z.B. Amazon,CC-BY-NC-ND 4.0,https://www.civic-coding.de
364,https://www.civic-coding.de/community/projekt/simplfai-texte-fur-alle-verstaendlich/251,Simplfai - Texte für alle Verständlich,https://www.civic-coding.de/community/projekt/simplfai-texte-fur-alle-verstaendlich/251,Civic Coding,Unbekannt,"Durch die Umwandlung von sprachlich-komplizierten Texten, mittels künstlicher Intelligenz (KI), in Texte mit einfacher Sprache wollen wir Menschen mit Sprachbarrieren eine bessere Teilhabe an der Gesellschaft ermöglichen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
365,https://www.civic-coding.de/community/projekt/ein-neues-ethisch-intelligentes-assoziatives-multi-layer-facebook/242,"Ein neues, ethisch-intelligentes, assoziatives, multi-layer Facebook.",https://www.civic-coding.de/community/projekt/ein-neues-ethisch-intelligentes-assoziatives-multi-layer-facebook/242,Civic Coding,Unbekannt,"Ich bin der Begründer der Ethischen Intelligenz. Es ist eine Art Universal-Philosophie o. -Paradigma. Ein neues Facebook könnte eine erste konkrete Anwendung darstellen. Dabei wünsche ich mir einige neue Attribute, die über das aktuelle FB weit hinaus gehen. 280 Chars = zu wenig",CC-BY-NC-ND 4.0,https://www.civic-coding.de
366,https://www.civic-coding.de/community/projekt/ask-know-create-berufsorientierung-motivation-und-netzwerken-fur-eine-kreative-zukunft/235,"ask * know * create - Berufsorientierung, Motivation und Netzwerken für eine ""kreative"" Zukunft.",https://www.civic-coding.de/community/projekt/ask-know-create-berufsorientierung-motivation-und-netzwerken-fur-eine-kreative-zukunft/235,Civic Coding,Unbekannt,"Jugendlichen digitale Begegnungen mit Menschen, Berufen, Gründern und Zukunfts-Themen ermöglichen zu denen sie im familiären/schul. Umfeld wenig Zugang haben. Kreatives, kritisches, konstruktives, vernetztes Denken, das gemeinsame Lösen von Problemen sind die Zukunft.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
367,https://www.civic-coding.de/community/projekt/trutzwerk-ein-digitaler-agent-zum-schutz-der-privatsphaere-in-digitalen-welten/224,Trutzwerk - ein digitaler Agent zum Schutz der Privatsphäre in digitalen Welten,https://www.civic-coding.de/community/projekt/trutzwerk-ein-digitaler-agent-zum-schutz-der-privatsphaere-in-digitalen-welten/224,Civic Coding,Unbekannt,"Wir möchten uns frei in digitalen Welten bewegen, ohne ständig beobachtet oder beeinflusst zu werden. Manchmal möchte wir unerkannt bleiben oder unter Pseudonym handeln. Bei Rechtsgeschäften darf sich niemand für uns ausgeben. Ein KI-unterstützter Agent ermöglicht uns dies.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
368,https://www.civic-coding.de/community/projekt/hi-ich-moechte-ordnung-der-ki-im-sinne-der-philosophie/243,Hi. Ich möchte Ordnung der KI im Sinne der Philosophie,https://www.civic-coding.de/community/projekt/hi-ich-moechte-ordnung-der-ki-im-sinne-der-philosophie/243,Civic Coding,Unbekannt,"gemeinfinanzierte Stiftung + Forum unter Aegide der Philosophie, wissenschaftsübergreifend ""Digitalisierung und künstliche Intelligenz"" begleiten und vermitteln, transparent kompetente Streitkultur etablieren + Debatte fördern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
369,https://www.civic-coding.de/community/projekt/find-the-best-therapist-for-you/313,Find the Best Therapist for You,https://www.civic-coding.de/community/projekt/find-the-best-therapist-for-you/313,Civic Coding,Unbekannt,"Therapy. It's there. It's free. However, it's not easy. Many emails and phone calls just to find the page for booking; only to find options that don't suit us. One app; neurolinguistic programming for conversational search; AI for appointment matching and document collection.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
370,https://www.civic-coding.de/community/projekt/intelligente-app-zur-staerkung-der-mentalen-gesundheit-von-jugendlichen/310,Intelligente App zur Stärkung der mentalen Gesundheit von Jugendlichen,https://www.civic-coding.de/community/projekt/intelligente-app-zur-staerkung-der-mentalen-gesundheit-von-jugendlichen/310,Civic Coding,Unbekannt,"Wir erschaffen eine(n) digitale(n) Freund*in als App für jeden Jugendlichen zur Stärkung der Persönlichkeitsentwicklung und der mentalen Gesundheit. Empowerment auf Augenhöhe, denn wir Sprechen die Sprache der Teenies.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
371,https://www.civic-coding.de/community/projekt/intelligentes-wahrnehmen-und-handeln-fur-kooperative-roboter-zur-unterstutzung-der-fachkraefte-auf-baustellen/265,Intelligentes Wahrnehmen und Handeln für kooperative Roboter zur Unterstützung der Fachkräfte auf Baustellen,https://www.civic-coding.de/community/projekt/intelligentes-wahrnehmen-und-handeln-fur-kooperative-roboter-zur-unterstutzung-der-fachkraefte-auf-baustellen/265,Civic Coding,Unbekannt,"Mit KI wird eine flexible Steuerung für mobile Roboter erschaffen, damit dieser vorausschauend handelt und intelligent mit seiner Umwelt interagiert. Dadurch wird eine sichere Mensch-Roboter-Kooperation (MRK) auf der Baustelle gewährleistet und Fachkräfte wirksam unterstützt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
372,https://www.civic-coding.de/community/projekt/lernprogramm-unsere-ki/263,Lernprogramm „Unsere KI“,https://www.civic-coding.de/community/projekt/lernprogramm-unsere-ki/263,Civic Coding,Unbekannt,Ein kompaktes Lernprogramm für den Einstieg in das Thema Künstliche Intelligenz. Die Lernplattform ermöglicht mittels KI individuelle Lernwege für unterschiedlich vorgebildete Nutzer. Auf diese Weise wird Grundwissen für die Einschätzung von Chancen und Risiken der KI vermittelt.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
373,https://www.civic-coding.de/community/projekt/addressing-diverse-learners-challenges-by-leveraging-ki-technologies/341,Addressing diverse learners' challenges by leveraging KI technologies,https://www.civic-coding.de/community/projekt/addressing-diverse-learners-challenges-by-leveraging-ki-technologies/341,Civic Coding,Unbekannt,Learners from diverse cultural and linguistic backgrounds need adequate support in terms of emotional wellbeing and academic achievement at educational institutions. An AI agent helps universities and schools with fostering students' integration and supporting mental health.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
374,https://www.civic-coding.de/community/projekt/lets-listen-der-online-raum-in-dem-menschen-sich-zuhoeren/299,Lets listen! Der online Raum in dem Menschen sich zuhören.,https://www.civic-coding.de/community/projekt/lets-listen-der-online-raum-in-dem-menschen-sich-zuhoeren/299,Civic Coding,Unbekannt,"Ich werde gehört und gesehen. Mit allem wie ich bin. Hierfür schaffen wir einen Rahmen in dem wir eine KI unterstütze Online-Video-Platform entwickeln. Wo Menschen sich sicher, wertfrei und offen begegnen. Achtsam und auf Augenhöhe. Gelingende Gesellschaft beginnt mit Beziehung.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
375,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/reflectanetwork,"reflecta.network - Bedarfsgerechtes, dazulernendes KI-Matchmaking zur Lösung gesellschaftlicher Herausforderungen.",https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/reflectanetwork,Civic Coding,Unbekannt,"Mittels KI-basiertem Matching verbinden sich soziale Ideenträger:innen auf einer digitalen Plattform mit Möglichmacher:innen, Wissensträger:innen und Projektpartnern, professionalisieren ihre Arbeit und stoßen Projekte an. Social Entrepreneurship wird so gefördert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
376,https://www.civic-coding.de/community/projekt/therapie-set-fur-ganzheitliche-praeventionsmassnahmen/252,Therapie-Set für ganzheitliche Präventionsmaßnahmen,https://www.civic-coding.de/community/projekt/therapie-set-fur-ganzheitliche-praeventionsmassnahmen/252,Civic Coding,Unbekannt,"Prävention ist lebenswichtig: Prävention ist ein Sammelbegriff und bezeichnet daher alle Maßnahmen, um Risiken für Krankheiten zu verhindern und zu vermindern https://www.bundesgesundheitsministerium.de/krankenversicherung-praevention.htm",CC-BY-NC-ND 4.0,https://www.civic-coding.de
377,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/gegenstaende-sprechen-lassen-ki-kiste-fuer-kinder,Gegenstände sprechen lassen - eine KI-Kiste für Kinder,https://www.civic-innovation.de/wettbewerb/praemierte-ideen/runde-1/gegenstaende-sprechen-lassen-ki-kiste-fuer-kinder,Civic Coding,Unbekannt,"Die KI-Kiste ermöglicht es Kindern in Kindertageseinrichtungen, sich spielerisch mit KI als einem lernenden System zu beschäftigen. Die KI-Kiste erkennt Objekte, die von Kindern mit einer Geschichte belegt werden. So können die Kinder kreatives, soziales Storytelling betreiben.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
378,https://www.civic-coding.de/community/projekt/casablancaai/323,Casablanca.AI,https://www.civic-coding.de/community/projekt/casablancaai/323,Civic Coding,Unbekannt,"Unser zum Patent angemeldetes Casablanca-Verfahren nutzt neueste KI-Technologien (GANs mit zusätzlichen Diskriminatoren), um die Kamera virtuell hinter die Augen des Gesprächspartners zu bewegen und somit Videoconferencing zu revolutionieren. Voilà, der Blickkontakt ist zurück!",CC-BY-NC-ND 4.0,https://www.civic-coding.de
379,https://www.civic-coding.de/community/projekt/arttemis/228,ARTTEMIS,https://www.civic-coding.de/community/projekt/arttemis/228,Civic Coding,Unbekannt,"ARTTEMIS ist ein Assistent für den Büroalltag, er ist in der Lage Dokumentations- Such- und Kommunikationsaufgaben zu übernehmen. Mit Hilfe von KI und Big Data Analytics ist er in der Lage sich selbst und sein Umfeld laufend zu verbessern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
380,https://www.civic-coding.de/community/projekt/ki-beschleunigt-die-vermittlung-von-immobiliendarlehen-erhoeht-die-beratungsqualitaet-und-verringert-risiken/301,"KI beschleunigt die Vermittlung von Immobiliendarlehen, erhöht die Beratungsqualität und verringert Risiken",https://www.civic-coding.de/community/projekt/ki-beschleunigt-die-vermittlung-von-immobiliendarlehen-erhoeht-die-beratungsqualitaet-und-verringert-risiken/301,Civic Coding,Unbekannt,"An einer Baufinanzierung sind zahlreiche Personen (Verkäufer, Käufer, Notar, Makler, Finanzierungsberater, Bank, Objektgutachter, ggf. weitere) beteiligt. Die Idee ist, mittels KI die Abwicklung zu optimieren und ""Verwaltungsaufgaben"" durch KI besser und schneller zu erledig",CC-BY-NC-ND 4.0,https://www.civic-coding.de
381,https://www.civic-coding.de/community/projekt/the-presentation-trainer-goes-ai/247,The Presentation Trainer goes AI,https://www.civic-coding.de/community/projekt/the-presentation-trainer-goes-ai/247,Civic Coding,Unbekannt,"The Presentation Trainer (PT) is a tool designed to train basic public speaking skills by giving feedback on nonverbal communication. The idea to add an NLP module to the PT, so that it can help users to train also verbal aspects. https://www.youtube.com/watch?v=ElB6OvbL8fA",CC-BY-NC-ND 4.0,https://www.civic-coding.de
